Epoch,Train PF4 Acc,Train PF3 Acc,Train PF2 Acc,Train PF1 Acc,Train Leaf Acc Soft,Train Leaf Acc Sig,Train Loss,Test PF4 Acc,Test PF3 Acc,Test PF2 Acc,Test PF1 Acc,Test Leaf Acc Soft,Test Leaf Acc Sig,Test Loss,Epoch Time (s)
111,99.93422246416259,96.69682534242664,96.81438678972174,98.83136675517932,96.41248271658168,96.39612851429506,0.783069291490522,98.0612473825905,81.9881372475411,80.87231690113995,80.36069998072269,73.92462440711232,72.97600411224562,3.5325740360000437,568.5741715431213
112,99.92514970059881,96.83503452845385,96.91686834883102,98.88990935590783,96.55738923580137,96.53360095153137,0.7785331176991042,98.41833682321268,81.7197237029807,81.1677913759579,81.80864052091589,74.81483212224585,75.10222201453306,3.296783757570044,606.1915872097015
113,99.9206133188169,96.73336265443558,96.86300394295739,98.83734085811831,96.49499710084596,96.45336822229821,0.7822787064069566,98.00702961411905,79.92154065620542,79.90773571237943,80.3285711225823,73.08114675576532,73.09282927171195,3.7059306965293564,593.4632570743561
114,99.94783160950826,96.87273308848309,96.99154087995693,98.96714427370677,96.69278344384645,96.63926139573607,0.7737816778872253,98.77916542028119,81.40063067797882,80.5139349574898,78.8891982778932,71.45026752961518,71.42222949134326,nan,563.0176651477814
115,99.9438622754491,96.92128426427833,97.01585867884873,98.95978916264026,96.62060198779373,96.60796455571993,0.7742680653587946,97.85746335626682,80.59726706209175,79.32631819741508,78.72212821556322,71.77036846655295,72.0881329003014,3.63877527870723,596.3266272544861
116,99.93932589366722,96.88244332364214,96.99040031497157,98.95181685079196,96.65331063551416,96.6176284743646,0.7738862932876331,98.13603051151661,80.73616637885728,80.21464790880323,78.71570244393514,70.53202177620973,70.2609874062478,3.742254397743754,640.9692142009735
117,99.88659045545273,96.92014188367138,97.0262805926595,98.97711315644112,96.67712344449235,96.68381379997324,0.7735467436745098,98.12481304217768,82.05383287033561,81.52426703267376,80.4378092402596,73.03908969835744,72.9059090165658,nan,626.7601339817047
118,99.93932589366722,96.92928092852696,97.03901848731711,98.98042034367555,96.65777090565786,96.64364671686948,0.7728163345707114,98.07059527370625,81.84736091298146,81.0438827252278,79.966585987534,73.00637865370686,73.31947008107666,3.5366699377260313,621.7641010284424
119,99.95293503901289,96.88929760728382,96.98632992305154,98.97043751414235,96.70829616413916,96.68004757656854,0.7759064503480231,98.25381393957524,81.58082438621518,80.82847230165085,80.49992503266434,72.26337063950092,71.96429823126708,3.5201202069128263,626.4606971740723
120,99.93705770277627,96.99498497778083,97.0691432078465,99.01037541844416,96.78042833460947,96.76035711896284,0.7712106673250814,98.3304666467245,80.91636008709362,80.61306187807389,79.03056525371089,72.95497558354167,71.78438748568892,3.5705691610279775,622.6553139686584
121,99.92571674832153,96.95155735036242,97.0621782957855,99.05895193600341,96.85179265690859,96.88450130462901,0.7676149706297146,98.50433742147771,82.10263533298296,81.7148957261047,79.97943753079015,70.94090983434192,70.80071964298232,3.4908367957070556,628.4393639564514
122,99.94159408455816,97.10863468381761,97.17334537643373,99.08424177082085,96.92905834863477,96.88296820523495,0.7653676247143796,98.25568351779839,81.03648922591786,79.9839871897518,79.24689956518945,71.27502979041566,71.18624266922124,nan,619.2526257038116
123,99.94783160950826,97.08978540380299,97.19187322320845,99.07759268995534,96.80198630697066,96.79083563161142,0.7671235013594557,98.05002991325156,82.02192356783543,80.75031453734417,80.02870177993874,73.61386948293185,73.09983878127994,3.7047764403556616,655.3368630409241
124,99.95066684812194,97.07379207530573,97.17045040037519,99.13549271591053,96.9699898157165,96.93430765456695,0.7643096084586682,98.08555189949148,80.53157143929724,80.45484006252622,78.62359971726605,70.93623682796327,70.7469800696278,3.6098330239039185,613.3102011680603
125,99.94499637089457,97.08121754925088,97.16408145304638,99.1534560555844,97.05246099064072,96.98778611199904,0.7638498307763887,99.26899491474724,82.72017418725129,81.60814365778337,81.26673378028146,71.4432580200472,71.46428654875113,3.3402711972963157,609.9505739212036
126,99.95236799129015,97.14062134081212,97.2254549454876,99.16277336314872,97.10152469167924,97.07550606234064,0.7622348914860921,99.10073287466348,81.55079210150912,79.4731022913569,78.23162764795339,71.43391200728989,71.24932825533307,3.4243496372917,625.8527317047119
127,99.94726456178552,97.1731791881101,97.26019465819017,99.16742647597117,96.99373322727645,96.9602807038411,0.7614915078040998,97.74154950643135,82.05007883474735,81.46517213771017,80.61130507421767,72.63954765298254,72.08112339073342,3.8450157511052847,651.6882429122925
128,99.94896570495374,97.21944560269145,97.3117407969244,99.25263375060727,97.15069429990187,97.11575629627427,0.7596031527963181,97.95468142387078,82.0801111194534,80.83800373632239,80.73767858290316,73.20264492161031,72.15589149279188,3.629932835172534,640.9424095153809
129,99.94669751406278,97.1840318038761,97.22666110840917,99.16145906123346,97.10760081769187,97.0830700613269,0.7627025662321673,98.28185761292252,82.25091973871912,80.16127187464257,79.82950285946838,72.41524334680717,72.05775835884016,3.490055886416675,606.8191332817078
130,99.97221466158592,97.21030655783588,97.30767226555037,99.2200238252108,97.18856395236467,97.15659892062266,0.75813150993468,97.84811546515107,81.33493505518432,80.52918525296428,79.21048685929702,72.87319797191523,71.97130774083507,nan,640.0819334983826
131,99.9671112320813,97.25200344998943,97.3157781985143,99.25062226304091,97.21084440347603,97.19374670125853,0.7579751609657037,97.99020341011068,81.71409264959831,79.81051507872965,78.20592456144108,71.8357905558541,71.21428070749316,3.7600525057350693,638.5213394165039
132,99.96314189802214,97.28970201001867,97.35978183460423,99.30253761837893,97.25546750717355,97.23613981356209,0.7551540413266934,98.34542327250972,81.17163450709512,80.54443554843876,79.49536273480841,72.51103997756957,71.91756816748055,3.481758726990059,615.141419172287
133,99.97334875703139,97.24172202452691,97.32446312668995,99.23464464217973,97.13572060452427,97.11713586928241,0.7577450922544869,98.24259647023632,81.60147158195059,80.7560333981471,80.1507914408722,74.59753732563846,73.81247225402463,3.4910979285778407,614.1578249931335
134,99.97845218653602,97.28341891668047,97.36846676277987,99.26727494160161,97.31867413007441,97.27258535715082,0.7547245728867222,98.27998803469937,81.30490277047826,79.6580121239849,78.78210208409193,71.73298441552373,71.43624851047922,3.5850712422431132,621.8806765079498
135,99.96314189802214,97.29941224517772,97.36904575799159,99.30386402055132,97.25837985712056,97.24648562656576,0.7561847321691373,98.25381393957524,81.44192506944965,80.76556483281864,78.74140553044745,70.28435243814108,70.04602911282974,3.5130416095674466,648.4229583740234
136,99.9671112320813,97.28227653607352,97.3406749926178,99.22532727260626,97.30149644288167,97.28068153941079,0.7550935857292456,98.94181872569548,82.08386515504166,81.11060276792863,80.09724334397156,73.89424986565106,73.4619967756256,3.366637325918088,654.9042437076569
137,99.95463618218109,97.2268710766366,97.29088140441078,99.25794300469859,97.34613926450146,97.30376669813636,0.7542381251280217,98.37907568052647,82.71266611607479,82.1857485988791,80.8833294064729,74.19565877707423,73.33348910021262,nan,624.9505841732025
138,99.96144075485392,97.36739892845311,97.43159211181491,99.38307345219319,97.43090349533905,97.41677941154607,0.7505820398702946,98.78664373317379,81.29551768150762,80.00305005909489,78.66643819478655,71.80541601439286,71.513353115727,3.4928586509146116,618.3921909332275
139,99.96370894574487,97.4245029216384,97.47094891525246,99.36575756365717,97.45985727029438,97.44127267320845,0.7500313100863003,98.59407717618905,82.17020797357159,80.78653398909604,78.82922440936449,72.07411388116545,71.17456015327461,3.599857755374087,639.6477003097534
140,99.96314189802214,97.33825318581391,97.44026216903187,99.35777984826301,97.47847935653648,97.43982396931357,0.7504885457116428,98.04629075680526,81.70283054283355,80.80750314537345,79.82736093559235,73.37320965443118,72.6699221944438,3.6212491628388475,624.0894799232483
141,99.9812874251497,97.41136554465851,97.48079183385154,99.37107755379117,97.54237288135593,97.50520368718406,0.7502251100880594,98.47629374813042,82.88910578872287,81.56429905829425,79.797374001328,72.25168812355429,71.98065375359238,3.51506354562291,608.3522508144379
142,99.95236799129015,97.40051292889252,97.45589503974801,99.33447360189543,97.44498959262563,97.43904252155814,0.7503293750229714,98.23137900089739,82.28282904121932,81.50520416333066,79.69241973140275,72.64188415617187,72.11617093857333,3.558390530085792,614.2651510238647
143,99.97561694792233,97.41537863988941,97.48775432217423,99.3923946174016,97.55433974606761,97.52460527489518,0.7500614774133897,98.4575979658989,82.80276297019296,82.09043425216363,80.25360378692142,73.4012476927031,72.52038599032687,3.457859568663613,608.795839548111
144,99.9795862819815,97.38109245857443,97.46168499186511,99.3750748712215,97.54460303300624,97.52007136485281,0.7490166250825704,98.86703559676937,83.3226968991666,82.9196690685882,82.6097200505494,73.91060538797636,73.53910138087339,3.252337356822289,619.8124761581421
145,99.97561694792233,97.41707744769325,97.4784758530047,99.38705834592271,97.56690454950936,97.54385964912281,0.748380264050423,98.48751121746933,82.7858698100458,81.24213656639597,79.95587636815388,73.39891118951377,72.12084394495199,3.44829233470966,630.6939928531647
146,99.95123389584468,97.47819481016491,97.54563929756301,99.41168641022229,97.58773723061827,97.57732993361631,0.7457943784139839,98.53985940771761,83.61926571063894,82.40306530939037,81.26459185640542,72.86385195915793,72.76805532839552,3.38195676915047,611.8729028701782
147,99.97278170930865,97.46677100409543,97.52479546994147,99.40303076687586,97.55279844782599,97.53421398889392,0.7474236163229457,98.07807358659886,81.80982055709889,80.5120286705555,79.41182770364341,72.02037430781093,71.14652211500268,3.561451380858807,647.7377920150757
148,99.95066684812194,97.46791338470238,97.51611054176583,99.4422925900784,97.64272970561998,97.61671126969968,0.7443081261760743,98.32298833383189,82.58690592386816,82.11712226924396,80.09724334397156,73.99939250917078,72.97366760905629,3.469210930412424,621.4795968532562
149,99.97221466158592,97.53874098233308,97.60238082831054,99.45959616126929,97.75868092983147,97.73935280517993,0.7421339703561299,98.39029314986539,82.25091973871912,80.95238095238095,80.82763938569623,73.13955933549849,72.04140283651488,3.5108364854193246,612.8345258235931
150,99.9795862819815,97.52960193747751,97.58327398632413,99.46559297218155,97.73046587521651,97.70742114614075,0.7417258266652935,98.44638049655998,82.61130715519184,81.68630142209005,80.71411742026689,73.27741302366877,71.70961938363045,3.5463215215808845,644.2825989723206
151,99.98242152059517,97.57015644902413,97.606447653346,99.48954804703878,97.76988150637071,97.75650079540893,0.7406520039728249,98.16781334131021,82.40483519783767,81.36413893019177,80.73982050677918,72.62085562746793,71.8521460781794,nan,637.5488328933716
152,99.97278170930865,97.57129882963106,97.5936959001349,99.44029602417176,97.7921498661909,97.76167112696997,0.7424156773854952,98.08929105593778,82.23402657857197,81.9207747150101,81.14678604322403,73.88490385289376,72.6699221944438,3.5516697940067625,626.980190038681
153,99.97788513881328,97.59700239328737,97.64175250270681,99.48222390821121,97.7423431460006,97.7207850133809,0.7407880845989728,98.13603051151661,80.469629852091,80.44912120172329,79.83807055497248,72.45496390102572,72.50636697119091,3.7433352734580456,653.6784348487854
154,99.97618399564507,97.53131550838793,97.57111508687824,99.46625138095808,97.71632471008029,97.6947665774606,0.7412210715881632,97.82941968291954,82.7070350626924,81.85405467230927,81.5066292543963,73.54611089044137,72.39888782448187,3.7728152279896014,622.242223739624
155,99.96994647069498,97.59528882237696,97.6539114021527,99.51483771354793,97.86427397952735,97.83379546687878,0.7390352245676823,98.53985940771761,82.4067122156318,82.09234053909795,81.35241073532247,73.800789738078,73.4876983107082,3.446073450783768,621.5445935726166
156,99.98412266376339,97.61185334117768,97.63827853143654,99.49620657526954,97.89404042431406,97.87173940515748,0.7381091483957475,98.91564463057135,82.34289361063144,81.33935720004575,80.37140960010281,73.24002897263955,72.9830136218136,3.5060040800026004,644.0924179553986
157,99.96597713663581,97.64213989513006,97.69561239968967,99.51618162821187,97.88959590853676,97.84202075466088,0.7378112738906839,98.2743793000299,82.36541782416097,81.99893247931679,80.5727504444492,73.81714526040328,72.99936914413888,nan,616.0789179801941
158,99.97845218653602,97.64612475938608,97.67765020583279,99.55609980101026,97.87243532560214,97.83749628308058,0.7373859106613169,98.14163924618606,81.76664914783392,81.21544854931564,80.27716494955769,72.63721114979322,72.18392953106381,3.605989700637462,590.3659801483154
159,99.9812874251497,97.61413810239158,97.6770712106211,99.53148188818123,97.90375094777218,97.89185733612833,0.735710634913034,98.26129225246784,82.84218034386966,81.84452323763773,80.85548439608456,72.5834715764387,72.59515409238534,3.5131424914296945,650.1290216445923
160,99.98185447287244,97.64498237877913,97.6955990573958,99.54411745131706,97.9348949234692,97.90367303246333,0.7364923744839662,98.23885731379,82.31286132592537,82.3287201189523,80.78694283205175,73.80546274445665,73.14189583868782,3.546571881290423,589.6009380817413
161,99.98468971148611,97.70153021882301,97.73497073179205,99.5667480816457,97.95129493621955,97.93865778597127,0.7348125664006695,98.44451091833682,82.70515804489827,82.42403446566777,81.5151969499004,74.10687165587981,73.314797074698,3.4242528523908886,646.8242783546448
162,99.98582380693159,97.67068594243544,97.70023101908947,99.53347220465996,97.96241506965403,97.93342352923685,0.736208956307394,98.28185761292252,81.29551768150762,81.37557665179763,81.03112215391864,73.33816210659127,73.64658052758242,3.5257437151691686,620.6838841438293
163,99.98468971148611,97.63527214362009,97.6840191531616,99.55344070278184,98.0032857323392,97.93415154511192,0.7357156910334729,98.37159736763387,81.86050003754036,81.97986960997369,81.01398676291045,74.12089067501577,73.32647959064464,3.5138804056546378,618.6822502613068
164,99.98298856831791,97.67982498729101,97.71875886586417,99.55676531854996,98.01519454066992,97.96910542513493,0.7332116242575143,98.72307807358659,83.48412042946167,82.5517556902665,81.45093923361964,74.22836982172481,73.19096240566368,3.343427321832911,640.8219046592712
165,99.99036018871348,97.75637730331174,97.78478997191905,99.60601886051603,98.0746643671667,98.06128365620494,0.7324762092805194,98.60716422375113,83.7018544935806,82.85294902588738,82.05924561441087,73.6886375849903,73.20498142479964,3.3682377012943143,650.3742187023163
166,99.98412266376339,97.7146675958029,97.74076068390914,99.60069213363504,98.08508582175538,98.06427153720925,0.7320160683682093,98.70999102602453,83.05991440798859,82.3687521445728,81.46164885299976,73.63723451482511,72.71665225823033,3.4590339870901445,612.6443376541138
167,99.99262837960443,97.73351687581751,97.7807113535171,99.61732741466402,98.14602815896285,98.0895318237909,0.7319424386157581,98.70812144780137,83.34897514828441,82.30584467574059,80.89832287360507,73.33348910021262,72.50870347438024,3.4379153722173545,608.4508512020111
168,99.98185447287244,97.73694401763835,97.77086843491804,99.566745198259,98.06721627106549,98.01815329948484,0.7330337005548921,98.47816332635358,83.33771304151963,82.25628121544855,81.2881530190417,72.9129185261338,72.48533844248698,3.5317006996967426,656.1371946334839
169,99.98865904554528,97.74551187219046,97.76102551631898,99.60268338457853,98.12295569432055,98.08950341956586,0.7324586101632672,98.23885731379,82.90224491328178,81.86549239391513,80.61130507421767,72.72132526460899,71.75401294422767,3.654125089650045,641.507479429245
170,99.98979314099074,97.74779663340435,97.77144743012975,99.58737637929428,98.1118330087272,98.1043992804151,0.7315557448882225,98.44264134011367,83.02988212328253,81.93793129741888,80.88761325422495,73.35218112572724,72.44561788826842,3.5505431708944917,653.3067762851715
171,99.98015332970422,97.712382834589,97.73265475094522,99.59070398913867,98.12964614927148,98.10734463276836,0.7308654542775522,98.51555489081663,83.26638636534274,82.12855999084982,81.11465718508364,73.84751980186454,72.83347741769667,3.4903608543471454,653.5439593791962
172,99.98582380693159,97.76780104412991,97.79056706462707,99.61666444828963,98.14828580773691,98.12226814546104,0.7301872681296115,98.5922075979659,82.40483519783767,81.12013420260017,80.25788763467347,73.13955933549849,71.81008902077151,nan,630.0627226829529
173,99.98468971148611,97.79063590616485,97.81197709494943,99.62731265805937,98.18691366467938,98.12224022836413,0.7300506445299051,98.32111875560874,82.59065995945642,81.81021007282015,80.47422194615203,73.67228206266502,72.62552863384659,3.5468559454581445,656.839320898056
174,99.98582380693159,97.80834280557254,97.84729580286371,99.64793653540268,98.19134701159679,98.16755872732679,0.7290882599262773,98.41459766676638,83.12185599519484,82.43356590033932,82.17490950371624,74.94333979765882,73.96434496133087,3.481084677459685,654.8028154373169
175,99.98468971148611,97.81405470860727,97.82876795608901,99.64661253826701,98.27019713954387,98.23451577413695,0.7276486251867308,98.37533652408017,82.93415421578196,82.0199016355942,81.17463105361236,73.59751396060656,72.51103997756957,3.550462958517101,617.0797657966614
176,99.97788513881328,97.80834280557254,97.8420973401114,99.6659146418565,98.26050757496915,98.23151603455197,0.728096240154774,98.31177086449297,82.90224491328178,81.78924091654275,81.08252832694326,73.72835813920886,72.7914203602888,3.5983789703705504,614.7192711830139
177,99.98865904554528,97.77864090979192,97.81139809973772,99.65260446822529,98.21962206925261,98.18542691901696,0.7285982737912949,98.3024229733772,83.12936406637135,81.716802013039,80.96686443763788,73.15357835463445,72.40589733404985,3.579253736889546,602.0363609790802
178,99.98582380693159,97.82376494376632,97.8345579082061,99.65659294950719,98.27687458650193,98.25383020004014,0.728221707606299,98.34168411606342,82.95667842931151,82.23912463303976,81.67155739285026,73.9316339166803,72.87319797191523,3.567727672834446,626.0542306900024
179,99.98639085465433,97.82262256315937,97.83224192735926,99.6652402217534,98.30513514317148,98.25979007463353,0.7262609362287624,98.33607538139395,83.45784218034387,82.67185176712799,81.65442200184205,73.88724035608308,72.89188999742984,nan,625.0623331069946
180,99.98072037742696,97.86203469409904,97.8768245586609,99.6798818025117,98.28798691644366,98.23892358013678,0.7264302921142087,98.48003290457673,83.14813424431263,81.981775896908,81.3309914965622,73.55312040000935,72.36150377345265,3.496113970503545,627.647374868393
181,99.98412266376339,97.82090899224895,97.83571589862952,99.68254602084414,98.3169788878977,98.27088908712459,0.726929474268997,98.40711935387377,83.20256776034236,82.50409851690877,81.2881530190417,73.83817378910722,72.87553447510456,3.495366319705963,622.0420081615448
182,99.98185447287244,97.85917874258166,97.86988894936137,99.68388337625865,98.35418478624473,98.3140429517629,0.7260532011012145,98.28559676936884,83.18192056460695,82.28487551946318,81.38239766958682,73.81247225402463,72.76805532839552,3.5940728472512498,643.9833590984344
183,99.98695790237707,97.81919542133853,97.8397813726739,99.66590797162215,98.33035979779959,98.29467737139458,0.7263493272984399,98.45198923122943,83.30017268563707,82.35540813603264,80.72911088739906,73.4012476927031,72.38954181172457,3.545055974163776,606.442530632019
184,99.98298856831791,97.84375660438788,97.86409903076763,99.68388127246106,98.33334572297262,98.31922153418425,0.7256887048249423,98.37907568052647,83.07868458592988,81.82164779442601,80.14436566924411,73.02039767284282,72.01570130143227,3.5846258397037096,620.3564915657043
185,99.98865904554528,97.86203469409904,97.86177068315645,99.6705710102489,98.29098586104875,98.25381721948827,0.7265900984053322,98.29681423870775,83.10120879945941,82.37637729231004,80.84049092895239,73.6535900371504,72.64188415617187,3.535466511639068,603.2041661739349
186,99.98695790237707,97.88316873532754,97.87914053950774,99.68986676250184,98.3742194469224,98.34597085935177,0.7257276019893394,98.24633562668262,83.20256776034236,82.55556826413512,81.20033414012465,74.13958270053038,73.09983878127994,3.5689496482755008,623.4499003887177
187,99.98072037742696,97.86946016804418,97.87856154429603,99.69852055450922,98.37496283080583,98.33184656556647,0.7251887386575433,98.27811845647622,83.28891057887229,82.45834763048533,81.10394756570352,73.8708848337578,72.81244888899273,3.5457581454534686,603.6745767593384
188,99.9875249500998,97.86374826500945,97.89477341022389,99.68919917208517,98.38761234305424,98.33111558790077,0.7248256251618653,98.33607538139395,83.34522111269615,81.75111517785658,80.44209308801165,72.84282343045398,71.70961938363045,3.599604633933173,601.349449634552
189,99.98639085465433,97.86603302622335,97.87971953471944,99.6672390155599,98.35414808206959,98.32887303003271,0.7253364897667971,98.3061621298235,83.30580373901945,82.0218079225285,80.56632467282112,73.23068295988224,72.08579639711208,3.580798449154037,645.0348832607269
190,99.9812874251497,97.87688564198935,97.87799483539261,99.69852055450922,98.35787720876294,98.34003612818816,0.7251631284185451,98.30055339515405,83.26450934754861,81.95890045369629,80.54276351018486,73.17694338652773,72.09747891305872,3.5857795068765683,610.453063249588
191,99.98865904554528,97.87402969047197,97.8884044628951,99.68853571856407,98.36977126247946,98.33408910132991,0.7252093566623256,98.31364044271612,83.33959005931376,82.16287315566738,80.73982050677918,73.56012990957733,72.45963690740437,3.5475345038052524,643.0759370326996
192,99.9875249500998,97.89973325412828,97.91040628094005,99.68986676250184,98.36682203043345,98.33857407283513,0.7246104059951497,98.29120550403829,83.13124108416548,82.42594075260209,80.98828367639814,73.8802308465151,72.9222645388911,3.5528453037376764,613.473066329956
193,99.98695790237707,97.87917040320323,97.88550948683654,99.69385989431511,98.38093397362513,98.34302195923344,0.7249291416916501,98.32485791205504,83.21195284931301,82.29250066720043,81.05039946880288,73.83817378910722,72.73768078693428,3.535144558753909,626.8206226825714
194,99.98468971148611,97.8648906456164,97.90751130488151,99.70051511400392,98.40770723222052,98.37053886695955,0.7240823256673364,98.32485791205504,83.11810195960658,81.47470357238171,80.09081757234348,72.7750648379635,71.70961938363045,3.629071656396922,627.6186156272888
195,99.98809199782254,97.87688564198935,97.90230034797612,99.70251167991056,98.37643752927096,98.34967551052267,0.7251283071395481,98.34355369428657,83.25887829416622,82.2448434938427,80.75909782166342,73.28909553961542,72.35215776069535,3.5679194995674273,623.714474439621
196,99.9875249500998,97.8454701752983,97.87277159217894,99.68388127246106,98.41737100718836,98.37053886695955,0.724590442106343,98.38842357164224,83.270140400931,82.61656944603301,81.34170111594234,73.95733545176289,72.85917895277927,3.4790676998215884,622.1285319328308
197,99.98468971148611,97.88545349654144,97.8895624533185,99.69985158958865,98.40471004527174,98.36754112740762,0.7249691547261456,98.38468441519593,83.41842480666716,82.21053032902512,80.91331634073725,73.42461272459637,72.36851328302063,3.5394282591735524,650.5209310054779
198,99.98525675920885,97.85917874258166,97.89536459117384,99.70185211066078,98.40102881270256,98.3891350242336,0.7240528343611394,98.35477116362549,83.26263232975448,82.21624918982805,80.92402596011738,73.68396457861165,72.592817589196,3.6013466644613574,636.3168654441833
199,99.99036018871348,97.86317707470597,97.90230034797612,99.6978530261284,98.39650904333217,98.36156974107747,0.7242710448551659,98.29494466048459,83.24761618740146,81.99893247931679,80.42495769700345,73.41293020864974,72.24467861398631,3.586853992916488,618.5645515918732
